packNumber,slot,cardNumber,cardName,rarity,variant,category
955,uncommon2,151,"Moon & Sun Badge",Uncommon,null,Trainer
955,uncommon3,160,"Spirit Mask",Uncommon,null,Trainer
955,reverse,045,"Avalugg",Uncommon,null,Pokemon
955,rare,060,"Regieleki",Rare,null,Pokemon
956,common1,052,"Chinchou",Common,null,Pokemon
956,common2,005,"Seedot",Common,null,Pokemon
956,common3,032,"Lotad",Common,null,Pokemon
956,common4,002,"Hoppip",Common,null,Pokemon
956,common5,011,"Dwebble",Common,null,Pokemon
956,uncommon1,152,"Raihan",Uncommon,null,Trainer
956,uncommon2,157,"Shopping Center",Uncommon,null,Trainer
956,uncommon3,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
956,reverse,161,"Stormy Mountains",Uncommon,null,Trainer
956,rare,010,"Lilligant",Rare,null,Pokemon
957,common1,057,"Emolga",Common,null,Pokemon
957,common2,054,"Mareep",Common,null,Pokemon
957,common3,037,"Feebas",Common,null,Pokemon
957,common4,039,"Luvdisc",Common,null,Pokemon
957,common5,052,"Chinchou",Common,null,Pokemon
957,uncommon1,151,"Moon & Sun Badge",Uncommon,null,Trainer
957,uncommon2,142,"Boost Shake",Uncommon,null,Trainer
957,uncommon3,156,"Rubber Gloves",Uncommon,null,Trainer
957,reverse,015,"Gossifleur",Common,null,Pokemon
957,rare,219,"Duraludon VMAX",VMAX,VMAX,Pokemon
958,common1,032,"Lotad",Common,null,Pokemon
958,common2,054,"Mareep",Common,null,Pokemon
958,common3,049,"Pikachu",Common,null,Pokemon
958,common4,009,"Petilil",Common,null,Pokemon
958,common5,042,"Tympole",Common,null,Pokemon
958,uncommon1,163,"Toy Catcher",Uncommon,null,Trainer
958,uncommon2,025,"Golduck",Uncommon,null,Pokemon
958,uncommon3,165,"Treasure Energy",Uncommon,null,Energy
958,reverse,017,"Applin",Common,null,Pokemon
958,rare,050,"Raichu",Rare,null,Pokemon
959,common1,011,"Dwebble",Common,null,Pokemon
959,common2,035,"Carvanha",Common,null,Pokemon
959,common3,043,"Cryogonal",Common,null,Pokemon
959,common4,037,"Feebas",Common,null,Pokemon
959,common5,024,"Psyduck",Common,null,Pokemon
959,uncommon1,141,"Aroma Lady",Uncommon,null,Trainer
959,uncommon2,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
959,uncommon3,025,"Golduck",Uncommon,null,Pokemon
959,reverse,032,"Lotad",Common,null,Pokemon
959,rare,019,"Entei",Rare,null,Pokemon
960,common1,057,"Emolga",Common,null,Pokemon
960,common2,049,"Pikachu",Common,null,Pokemon
960,common3,035,"Carvanha",Common,null,Pokemon
960,common4,044,"Bergmite",Common,null,Pokemon
960,common5,054,"Mareep",Common,null,Pokemon
960,uncommon1,154,"Rescue Carrier",Uncommon,null,Trainer
960,uncommon2,145,"Digging Gloves",Uncommon,null,Trainer
960,uncommon3,161,"Stormy Mountains",Uncommon,null,Trainer
960,reverse,015,"Gossifleur",Common,null,Pokemon
960,rare,060,"Regieleki",Rare,null,Pokemon
961,common1,035,"Carvanha",Common,null,Pokemon
961,common2,039,"Luvdisc",Common,null,Pokemon
961,common3,043,"Cryogonal",Common,null,Pokemon
961,common4,049,"Pikachu",Common,null,Pokemon
961,common5,057,"Emolga",Common,null,Pokemon
961,uncommon1,154,"Rescue Carrier",Uncommon,null,Trainer
961,uncommon2,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
961,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
961,reverse,157,"Shopping Center",Uncommon,null,Trainer
961,rare,034,"Ludicolo",Rare,null,Pokemon
962,common1,037,"Feebas",Common,null,Pokemon
962,common2,052,"Chinchou",Common,null,Pokemon
962,common3,035,"Carvanha",Common,null,Pokemon
962,common4,005,"Seedot",Common,null,Pokemon
962,common5,015,"Gossifleur",Common,null,Pokemon
962,uncommon1,163,"Toy Catcher",Uncommon,null,Trainer
962,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
962,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
962,reverse,055,"Flaaffy",Uncommon,null,Pokemon
962,rare,006,"Tropius",Rare,null,Pokemon
963,common1,054,"Mareep",Common,null,Pokemon
963,common2,002,"Hoppip",Common,null,Pokemon
963,common3,011,"Dwebble",Common,null,Pokemon
963,common4,009,"Petilil",Common,null,Pokemon
963,common5,032,"Lotad",Common,null,Pokemon
963,uncommon1,033,"Lombre",Uncommon,null,Pokemon
963,uncommon2,003,"Skiploom",Uncommon,null,Pokemon
963,uncommon3,155,"Ribbon Badge",Uncommon,null,Trainer
963,reverse,149,"Gordie",Uncommon,null,Trainer
963,rare,006,"Tropius",Rare,null,Pokemon
964,common1,002,"Hoppip",Common,null,Pokemon
964,common2,011,"Dwebble",Common,null,Pokemon
964,common3,035,"Carvanha",Common,null,Pokemon
964,common4,054,"Mareep",Common,null,Pokemon
964,common5,037,"Feebas",Common,null,Pokemon
964,uncommon1,150,"Lucky Ice Pop",Uncommon,null,Trainer
964,uncommon2,149,"Gordie",Uncommon,null,Trainer
964,uncommon3,163,"Toy Catcher",Uncommon,null,Trainer
964,reverse,015,"Gossifleur",Common,null,Pokemon
964,rare,019,"Entei",Rare,null,Pokemon
965,common1,015,"Gossifleur",Common,null,Pokemon
965,common2,022,"Litleo",Common,null,Pokemon
965,common3,039,"Luvdisc",Common,null,Pokemon
965,common4,005,"Seedot",Common,null,Pokemon
965,common5,011,"Dwebble",Common,null,Pokemon
965,uncommon1,150,"Lucky Ice Pop",Uncommon,null,Trainer
965,uncommon2,145,"Digging Gloves",Uncommon,null,Trainer
965,uncommon3,143,"Copycat",Uncommon,null,Trainer
965,reverse,020,"Victini",Rare,null,Pokemon
965,rare,038,"Milotic",Rare,null,Pokemon
966,common1,054,"Mareep",Common,null,Pokemon
966,common2,024,"Psyduck",Common,null,Pokemon
966,common3,043,"Cryogonal",Common,null,Pokemon
966,common4,005,"Seedot",Common,null,Pokemon
966,common5,017,"Applin",Common,null,Pokemon
966,uncommon1,149,"Gordie",Uncommon,null,Trainer
966,uncommon2,143,"Copycat",Uncommon,null,Trainer
966,uncommon3,154,"Rescue Carrier",Uncommon,null,Trainer
966,reverse,023,"Pyroar",Uncommon,null,Pokemon
966,rare,016,"Eldegoss",Rare,null,Pokemon
967,common1,032,"Lotad",Common,null,Pokemon
967,common2,009,"Petilil",Common,null,Pokemon
967,common3,022,"Litleo",Common,null,Pokemon
967,common4,035,"Carvanha",Common,null,Pokemon
967,common5,054,"Mareep",Common,null,Pokemon
967,uncommon1,160,"Spirit Mask",Uncommon,null,Trainer
967,uncommon2,151,"Moon & Sun Badge",Uncommon,null,Trainer
967,uncommon3,012,"Crustle",Uncommon,null,Pokemon
967,reverse,017,"Applin",Common,null,Pokemon
967,rare,006,"Tropius",Rare,null,Pokemon
968,common1,002,"Hoppip",Common,null,Pokemon
968,common2,026,"Tentacool",Common,null,Pokemon
968,common3,009,"Petilil",Common,null,Pokemon
968,common4,015,"Gossifleur",Common,null,Pokemon
968,common5,044,"Bergmite",Common,null,Pokemon
968,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
968,uncommon2,151,"Moon & Sun Badge",Uncommon,null,Trainer
968,uncommon3,156,"Rubber Gloves",Uncommon,null,Trainer
968,reverse,005,"Seedot",Common,null,Pokemon
968,rare,034,"Ludicolo",Rare,null,Pokemon
969,common1,005,"Seedot",Common,null,Pokemon
969,common2,037,"Feebas",Common,null,Pokemon
969,common3,042,"Tympole",Common,null,Pokemon
969,common4,044,"Bergmite",Common,null,Pokemon
969,common5,026,"Tentacool",Common,null,Pokemon
969,uncommon1,152,"Raihan",Uncommon,null,Trainer
969,uncommon2,142,"Boost Shake",Uncommon,null,Trainer
969,uncommon3,045,"Avalugg",Uncommon,null,Pokemon
969,reverse,022,"Litleo",Common,null,Pokemon
969,rare,056,"Ampharos",Rare,null,Pokemon
970,common1,009,"Petilil",Common,null,Pokemon
970,common2,011,"Dwebble",Common,null,Pokemon
970,common3,037,"Feebas",Common,null,Pokemon
970,common4,043,"Cryogonal",Common,null,Pokemon
970,common5,039,"Luvdisc",Common,null,Pokemon
970,uncommon1,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
970,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
970,uncommon3,144,"Crystal Cave",Uncommon,null,Trainer
970,reverse,152,"Raihan",Uncommon,null,Trainer
970,rare,020,"Victini",Rare,null,Pokemon
971,common1,035,"Carvanha",Common,null,Pokemon
971,common2,015,"Gossifleur",Common,null,Pokemon
971,common3,057,"Emolga",Common,null,Pokemon
971,common4,002,"Hoppip",Common,null,Pokemon
971,common5,011,"Dwebble",Common,null,Pokemon
971,uncommon1,165,"Treasure Energy",Uncommon,null,Energy
971,uncommon2,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
971,uncommon3,003,"Skiploom",Uncommon,null,Pokemon
971,reverse,023,"Pyroar",Uncommon,null,Pokemon
971,rare,020,"Victini",Rare,null,Pokemon
972,common1,035,"Carvanha",Common,null,Pokemon
972,common2,049,"Pikachu",Common,null,Pokemon
972,common3,043,"Cryogonal",Common,null,Pokemon
972,common4,039,"Luvdisc",Common,null,Pokemon
972,common5,002,"Hoppip",Common,null,Pokemon
972,uncommon1,160,"Spirit Mask",Uncommon,null,Trainer
972,uncommon2,045,"Avalugg",Uncommon,null,Pokemon
972,uncommon3,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
972,reverse,011,"Dwebble",Common,null,Pokemon
972,rare,038,"Milotic",Rare,null,Pokemon
973,common1,042,"Tympole",Common,null,Pokemon
973,common2,044,"Bergmite",Common,null,Pokemon
973,common3,054,"Mareep",Common,null,Pokemon
973,common4,039,"Luvdisc",Common,null,Pokemon
973,common5,002,"Hoppip",Common,null,Pokemon
973,uncommon1,055,"Flaaffy",Uncommon,null,Pokemon
973,uncommon2,023,"Pyroar",Uncommon,null,Pokemon
973,uncommon3,003,"Skiploom",Uncommon,null,Pokemon
973,reverse,143,"Copycat",Uncommon,null,Trainer
973,rare,007,"Leafeon V",V,V,Pokemon
974,common1,022,"Litleo",Common,null,Pokemon
974,common2,039,"Luvdisc",Common,null,Pokemon
974,common3,026,"Tentacool",Common,null,Pokemon
974,common4,005,"Seedot",Common,null,Pokemon
974,common5,011,"Dwebble",Common,null,Pokemon
974,uncommon1,149,"Gordie",Uncommon,null,Trainer
974,uncommon2,157,"Shopping Center",Uncommon,null,Trainer
974,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
974,reverse,055,"Flaaffy",Uncommon,null,Pokemon
974,rare,036,"Sharpedo",Rare,null,Pokemon
975,common1,052,"Chinchou",Common,null,Pokemon
975,common2,044,"Bergmite",Common,null,Pokemon
975,common3,043,"Cryogonal",Common,null,Pokemon
975,common4,037,"Feebas",Common,null,Pokemon
975,common5,032,"Lotad",Common,null,Pokemon
975,uncommon1,151,"Moon & Sun Badge",Uncommon,null,Trainer
975,uncommon2,033,"Lombre",Uncommon,null,Pokemon
975,uncommon3,045,"Avalugg",Uncommon,null,Pokemon
975,reverse,020,"Victini",Rare,null,Pokemon
975,rare,001,"Pinsir",Rare,null,Pokemon
976,common1,026,"Tentacool",Common,null,Pokemon
976,common2,017,"Applin",Common,null,Pokemon
976,common3,052,"Chinchou",Common,null,Pokemon
976,common4,054,"Mareep",Common,null,Pokemon
976,common5,044,"Bergmite",Common,null,Pokemon
976,uncommon1,141,"Aroma Lady",Uncommon,null,Trainer
976,uncommon2,162,"Switching Cups",Uncommon,null,Trainer
976,uncommon3,143,"Copycat",Uncommon,null,Trainer
976,reverse,011,"Dwebble",Common,null,Pokemon
976,rare,050,"Raichu",Rare,null,Pokemon
977,common1,015,"Gossifleur",Common,null,Pokemon
977,common2,052,"Chinchou",Common,null,Pokemon
977,common3,042,"Tympole",Common,null,Pokemon
977,common4,043,"Cryogonal",Common,null,Pokemon
977,common5,057,"Emolga",Common,null,Pokemon
977,uncommon1,025,"Golduck",Uncommon,null,Pokemon
977,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
977,uncommon3,150,"Lucky Ice Pop",Uncommon,null,Trainer
977,reverse,004,"Jumpluff",Rare,null,Pokemon
977,rare,046,"Wishiwashi",Rare,null,Pokemon
978,common1,015,"Gossifleur",Common,null,Pokemon
978,common2,054,"Mareep",Common,null,Pokemon
978,common3,024,"Psyduck",Common,null,Pokemon
978,common4,005,"Seedot",Common,null,Pokemon
978,common5,002,"Hoppip",Common,null,Pokemon
978,uncommon1,165,"Treasure Energy",Uncommon,null,Energy
978,uncommon2,145,"Digging Gloves",Uncommon,null,Trainer
978,uncommon3,147,"Elemental Badge",Uncommon,null,Trainer
978,reverse,022,"Litleo",Common,null,Pokemon
978,rare,001,"Pinsir",Rare,null,Pokemon
979,common1,015,"Gossifleur",Common,null,Pokemon
979,common2,005,"Seedot",Common,null,Pokemon
979,common3,011,"Dwebble",Common,null,Pokemon
979,common4,002,"Hoppip",Common,null,Pokemon
979,common5,024,"Psyduck",Common,null,Pokemon
979,uncommon1,143,"Copycat",Uncommon,null,Trainer
979,uncommon2,164,"Zinnia’s Resolve",Uncommon,null,Trainer
979,uncommon3,161,"Stormy Mountains",Uncommon,null,Trainer
979,reverse,035,"Carvanha",Common,null,Pokemon
979,rare,206,"Trevenant VMAX",VMAX,VMAX,Pokemon
980,common1,037,"Feebas",Common,null,Pokemon
980,common2,024,"Psyduck",Common,null,Pokemon
980,common3,035,"Carvanha",Common,null,Pokemon
980,common4,044,"Bergmite",Common,null,Pokemon
980,common5,011,"Dwebble",Common,null,Pokemon
980,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
980,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
980,uncommon3,147,"Elemental Badge",Uncommon,null,Trainer
980,reverse,042,"Tympole",Common,null,Pokemon
980,rare,010,"Lilligant",Rare,null,Pokemon
981,common1,032,"Lotad",Common,null,Pokemon
981,common2,042,"Tympole",Common,null,Pokemon
981,common3,017,"Applin",Common,null,Pokemon
981,common4,026,"Tentacool",Common,null,Pokemon
981,common5,002,"Hoppip",Common,null,Pokemon
981,uncommon1,149,"Gordie",Uncommon,null,Trainer
981,uncommon2,045,"Avalugg",Uncommon,null,Pokemon
981,uncommon3,150,"Lucky Ice Pop",Uncommon,null,Trainer
981,reverse,009,"Petilil",Common,null,Pokemon
981,rare,007,"Leafeon V",V,V,Pokemon
982,common1,015,"Gossifleur",Common,null,Pokemon
982,common2,057,"Emolga",Common,null,Pokemon
982,common3,017,"Applin",Common,null,Pokemon
982,common4,005,"Seedot",Common,null,Pokemon
982,common5,042,"Tympole",Common,null,Pokemon
982,uncommon1,148,"Full Face Guard",Uncommon,null,Trainer
982,uncommon2,143,"Copycat",Uncommon,null,Trainer
982,uncommon3,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
982,reverse,043,"Cryogonal",Common,null,Pokemon
982,rare,235,"Lightning Energy",Secret Rare,null,Energy
983,common1,024,"Psyduck",Common,null,Pokemon
983,common2,017,"Applin",Common,null,Pokemon
983,common3,002,"Hoppip",Common,null,Pokemon
983,common4,015,"Gossifleur",Common,null,Pokemon
983,common5,005,"Seedot",Common,null,Pokemon
983,uncommon1,144,"Crystal Cave",Uncommon,null,Trainer
983,uncommon2,150,"Lucky Ice Pop",Uncommon,null,Trainer
983,uncommon3,012,"Crustle",Uncommon,null,Pokemon
983,reverse,049,"Pikachu",Common,null,Pokemon
983,rare,006,"Tropius",Rare,null,Pokemon
984,common1,057,"Emolga",Common,null,Pokemon
984,common2,037,"Feebas",Common,null,Pokemon
984,common3,009,"Petilil",Common,null,Pokemon
984,common4,026,"Tentacool",Common,null,Pokemon
984,common5,042,"Tympole",Common,null,Pokemon
984,uncommon1,151,"Moon & Sun Badge",Uncommon,null,Trainer
984,uncommon2,147,"Elemental Badge",Uncommon,null,Trainer
984,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
984,reverse,015,"Gossifleur",Common,null,Pokemon
984,rare,046,"Wishiwashi",Rare,null,Pokemon
985,common1,054,"Mareep",Common,null,Pokemon
985,common2,011,"Dwebble",Common,null,Pokemon
985,common3,002,"Hoppip",Common,null,Pokemon
985,common4,037,"Feebas",Common,null,Pokemon
985,common5,024,"Psyduck",Common,null,Pokemon
985,uncommon1,156,"Rubber Gloves",Uncommon,null,Trainer
985,uncommon2,146,"Dream Ball",Uncommon,null,Trainer
985,uncommon3,149,"Gordie",Uncommon,null,Trainer
985,reverse,005,"Seedot",Common,null,Pokemon
985,rare,019,"Entei",Rare,null,Pokemon
986,common1,017,"Applin",Common,null,Pokemon
986,common2,032,"Lotad",Common,null,Pokemon
986,common3,054,"Mareep",Common,null,Pokemon
986,common4,049,"Pikachu",Common,null,Pokemon
986,common5,011,"Dwebble",Common,null,Pokemon
986,uncommon1,155,"Ribbon Badge",Uncommon,null,Trainer
986,uncommon2,003,"Skiploom",Uncommon,null,Pokemon
986,uncommon3,165,"Treasure Energy",Uncommon,null,Energy
986,reverse,042,"Tympole",Common,null,Pokemon
986,rare,010,"Lilligant",Rare,null,Pokemon
987,common1,037,"Feebas",Common,null,Pokemon
987,common2,044,"Bergmite",Common,null,Pokemon
987,common3,017,"Applin",Common,null,Pokemon
987,common4,043,"Cryogonal",Common,null,Pokemon
987,common5,042,"Tympole",Common,null,Pokemon
987,uncommon1,165,"Treasure Energy",Uncommon,null,Energy
987,uncommon2,143,"Copycat",Uncommon,null,Trainer
987,uncommon3,152,"Raihan",Uncommon,null,Trainer
987,reverse,022,"Litleo",Common,null,Pokemon
987,rare,016,"Eldegoss",Rare,null,Pokemon
988,common1,042,"Tympole",Common,null,Pokemon
988,common2,037,"Feebas",Common,null,Pokemon
988,common3,044,"Bergmite",Common,null,Pokemon
988,common4,057,"Emolga",Common,null,Pokemon
988,common5,011,"Dwebble",Common,null,Pokemon
988,uncommon1,155,"Ribbon Badge",Uncommon,null,Trainer
988,uncommon2,159,"Snow Leaf Badge",Uncommon,null,Trainer
988,uncommon3,141,"Aroma Lady",Uncommon,null,Trainer
988,reverse,045,"Avalugg",Uncommon,null,Pokemon
988,rare,016,"Eldegoss",Rare,null,Pokemon
989,common1,049,"Pikachu",Common,null,Pokemon
989,common2,022,"Litleo",Common,null,Pokemon
989,common3,042,"Tympole",Common,null,Pokemon
989,common4,057,"Emolga",Common,null,Pokemon
989,common5,017,"Applin",Common,null,Pokemon
989,uncommon1,143,"Copycat",Uncommon,null,Trainer
989,uncommon2,155,"Ribbon Badge",Uncommon,null,Trainer
989,uncommon3,141,"Aroma Lady",Uncommon,null,Trainer
989,reverse,020,"Victini",Rare,null,Pokemon
989,rare,060,"Regieleki",Rare,null,Pokemon
990,common1,026,"Tentacool",Common,null,Pokemon
990,common2,032,"Lotad",Common,null,Pokemon
990,common3,037,"Feebas",Common,null,Pokemon
990,common4,017,"Applin",Common,null,Pokemon
990,common5,022,"Litleo",Common,null,Pokemon
990,uncommon1,151,"Moon & Sun Badge",Uncommon,null,Trainer
990,uncommon2,159,"Snow Leaf Badge",Uncommon,null,Trainer
990,uncommon3,156,"Rubber Gloves",Uncommon,null,Trainer
990,reverse,042,"Tympole",Common,null,Pokemon
990,rare,036,"Sharpedo",Rare,null,Pokemon
991,common1,042,"Tympole",Common,null,Pokemon
991,common2,022,"Litleo",Common,null,Pokemon
991,common3,052,"Chinchou",Common,null,Pokemon
991,common4,024,"Psyduck",Common,null,Pokemon
991,common5,009,"Petilil",Common,null,Pokemon
991,uncommon1,159,"Snow Leaf Badge",Uncommon,null,Trainer
991,uncommon2,012,"Crustle",Uncommon,null,Pokemon
991,uncommon3,143,"Copycat",Uncommon,null,Trainer
991,reverse,149,"Gordie",Uncommon,null,Trainer
991,rare,056,"Ampharos",Rare,null,Pokemon
992,common1,044,"Bergmite",Common,null,Pokemon
992,common2,057,"Emolga",Common,null,Pokemon
992,common3,035,"Carvanha",Common,null,Pokemon
992,common4,017,"Applin",Common,null,Pokemon
992,common5,011,"Dwebble",Common,null,Pokemon
992,uncommon1,155,"Ribbon Badge",Uncommon,null,Trainer
992,uncommon2,027,"Tentacruel",Uncommon,null,Pokemon
992,uncommon3,148,"Full Face Guard",Uncommon,null,Trainer
992,reverse,002,"Hoppip",Common,null,Pokemon
992,rare,034,"Ludicolo",Rare,null,Pokemon
993,common1,026,"Tentacool",Common,null,Pokemon
993,common2,035,"Carvanha",Common,null,Pokemon
993,common3,015,"Gossifleur",Common,null,Pokemon
993,common4,043,"Cryogonal",Common,null,Pokemon
993,common5,024,"Psyduck",Common,null,Pokemon
993,uncommon1,162,"Switching Cups",Uncommon,null,Trainer
993,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
993,uncommon3,053,"Lanturn",Uncommon,null,Pokemon
993,reverse,057,"Emolga",Common,null,Pokemon
993,rare,001,"Pinsir",Rare,null,Pokemon
994,common1,039,"Luvdisc",Common,null,Pokemon
994,common2,049,"Pikachu",Common,null,Pokemon
994,common3,005,"Seedot",Common,null,Pokemon
994,common4,035,"Carvanha",Common,null,Pokemon
994,common5,043,"Cryogonal",Common,null,Pokemon
994,uncommon1,162,"Switching Cups",Uncommon,null,Trainer
994,uncommon2,159,"Snow Leaf Badge",Uncommon,null,Trainer
994,uncommon3,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
994,reverse,054,"Mareep",Common,null,Pokemon
994,rare,046,"Wishiwashi",Rare,null,Pokemon
995,common1,002,"Hoppip",Common,null,Pokemon
995,common2,022,"Litleo",Common,null,Pokemon
995,common3,052,"Chinchou",Common,null,Pokemon
995,common4,035,"Carvanha",Common,null,Pokemon
995,common5,015,"Gossifleur",Common,null,Pokemon
995,uncommon1,144,"Crystal Cave",Uncommon,null,Trainer
995,uncommon2,149,"Gordie",Uncommon,null,Trainer
995,uncommon3,160,"Spirit Mask",Uncommon,null,Trainer
995,reverse,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
995,rare,038,"Milotic",Rare,null,Pokemon
996,common1,057,"Emolga",Common,null,Pokemon
996,common2,015,"Gossifleur",Common,null,Pokemon
996,common3,002,"Hoppip",Common,null,Pokemon
996,common4,042,"Tympole",Common,null,Pokemon
996,common5,039,"Luvdisc",Common,null,Pokemon
996,uncommon1,149,"Gordie",Uncommon,null,Trainer
996,uncommon2,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
996,uncommon3,163,"Toy Catcher",Uncommon,null,Trainer
996,reverse,024,"Psyduck",Common,null,Pokemon
996,rare,001,"Pinsir",Rare,null,Pokemon
997,common1,022,"Litleo",Common,null,Pokemon
